time,bL-/bH.c-/f,bL-/bH.c-/f-,bL-/bH.c/f,bL-/bH.c/f-,bL-/bH.c2-/f,bL-/bH.c2-/f-,bL/bH.c-/f,bL/bH.c-/f-,bL/bH.c/f,bL/bH.c/f-,bL/bH.c2-/f,bL/bH.c2-/f-,Fd,Fd-,FNRa,FNRa-,FNRa2-,FNRi,Fq(t),Funq(t),I820,k(HC)L,k01,k12,k23,k30,ka,kAB1,kAB2,kb(HC),kBA1,kBA2,kbB,kbct,kbF,kbFd,kbL,F,kbR,kbX,kf(HC),kfB,kfct,kfF,kfFd,kfL,F,kFNR,kfR,kfX,kL(HC),kL1,kL2,P680+/Qa-/N,P680+/Qa-/Qb,P680+/Qa-/Qb-,P680+/Qa-/Qb2-,P680+/Qa/Qb,P680+/Qa/Qb-,P680+/Qa/Qb2-,P680/Qa-/N,P680/Qa-/Qb,P680/Qa-/Qb-,P680/Qa-/Qb2-,P680/Qa/N,P680/Qa/Qb,P680/Qa/Qb-,P680/Qa/Qb2-,P700+/Fb,P700+/Fb-,P700/Fb,P700/Fb-,Pc,Pc+,PQ,PQH,S0,S1,S2,S3,Thylakoid
2.0022e-06,8.77334e-11,1.18674e-12,3.37854e-13,0.000250172,9.95491e-18,6.26819e-09,3.76465e-09,2.88365e-07,0.999694,3.00609e-05,2.50362e-05,7.52723e-10,3,3.39262e-08,3.0066e-08,1.80071e-21,5.16726e-35,3,0.00170531,0.00180116,0.999999,7,20000,10000,3330,1000,0.01,3500,1750,10,175,35,250,100,10,5,10,10,10,100,250,100,100,5,100,220,100,100,2300,200,4000,0,0.00396643,1.13075e-10,2.48077e-06,1.65347e-17,6.93166e-06,7.34657e-14,0,2.48444e-05,1.09339e-08,1.9543e-08,0,0.995376,7.28131e-08,0.000623357,3.0269e-08,0.00020036,0.9998,3.01182e-08,2.99997,3.00916e-05,2.5009,2.4991,0.24999,0.749995,1.49622e-05,7.01194e-11,1
2.14614e-06,1.14719e-10,1.75435e-12,4.99433e-13,0.000286041,1.70814e-17,8.19643e-09,4.92338e-09,3.77078e-07,0.999651,3.43776e-05,2.86289e-05,9.8437e-10,3,4.43759e-08,3.43842e-08,3.15853e-21,1.7588e-34,3,0.00194962,0.00205939,0.999999,7,20000,10000,3330,1000,0.01,3500,1750,10,175,35,250,100,10,5,10,10,10,100,250,100,100,5,100,220,100,100,2300,200,4000,0,0.0045292,1.85111e-10,3.23943e-06,3.20306e-17,9.04897e-06,1.31523e-13,0,3.24484e-05,1.42915e-08,2.88608e-08,0,0.994714,1.07506e-07,0.000712393,3.95858e-08,0.000229123,0.999771,3.93885e-08,2.99997,3.44177e-05,2.50103,2.49897,0.249987,0.749993,1.9551e-05,1.22665e-10,1
2.30043e-06,1.47658e-10,2.45706e-12,6.99469e-13,0.000324471,2.59612e-17,1.05501e-08,6.33782e-09,4.85365e-07,0.999604,3.90044e-05,3.2479e-05,1.26713e-09,3,5.71321e-08,3.90129e-08,4.85182e-21,3.30811e-34,3,0.00221133,0.00233606,0.999999,7,20000,10000,3330,1000,0.01,3500,1750,10,175,35,250,100,10,5,10,10,10,100,250,100,100,5,100,220,100,100,2300,200,4000,0,0.0051305,2.74687e-10,4.16525e-06,5.13519e-17,1.16327e-05,2.03851e-13,0,4.17282e-05,1.83897e-08,4.03956e-08,0,0.994004,1.50454e-07,0.000807691,5.09586e-08,0.000259951,0.99974,5.07046e-08,2.99996,3.9056e-05,2.50117,2.49883,0.249983,0.749992,2.51517e-05,1.88192e-10,1
2.46581e-06,1.87567e-10,3.39967e-12,9.67795e-13,0.000365644,4.05963e-17,1.3402e-08,8.05189e-09,6.16572e-07,0.999553,4.39635e-05,3.6605e-05,1.60978e-09,3,7.2594e-08,4.39743e-08,7.68548e-21,1.46193e-33,3,0.00249166,0.00263246,0.999998,7,20000,10000,3330,1000,0.01,3500,1750,10,175,35,250,100,10,5,10,10,10,100,250,100,100,5,100,220,100,100,2300,200,4000,0,0.00577283,4.16452e-10,5.28503e-06,1.01318e-16,1.47567e-05,3.46701e-13,0,5.29547e-05,2.33528e-08,5.58323e-08,0,0.993244,2.07902e-07,0.000909682,6.47407e-08,0.00029299,0.999707,6.44179e-08,2.99996,4.40291e-05,2.50132,2.49868,0.249979,0.749989,3.19314e-05,2.97001e-10,1
2.64308e-06,2.35627e-10,4.66464e-12,1.32789e-12,0.000409755,6.33027e-17,1.68365e-08,1.01166e-08,7.74588e-07,0.999499,4.92788e-05,4.10264e-05,2.0225e-09,3,9.12233e-08,4.92924e-08,1.21213e-20,3.96804e-33,3,0.00279191,0.00295001,0.999998,7,20000,10000,3330,1000,0.01,3500,1750,10,175,35,250,100,10,5,10,10,10,100,250,100,100,5,100,220,100,100,2300,200,4000,0,0.00645883,6.31021e-10,6.63075e-06,1.94509e-16,1.85094e-05,5.88874e-13,0,6.64502e-05,2.93266e-08,7.65076e-08,0,0.99243,2.84813e-07,0.00101883,8.13421e-08,0.0003284,0.999671,8.09364e-08,2.99995,4.93613e-05,2.50148,2.49852,0.249973,0.749987,4.00875e-05,4.666e-10,1
2.8331e-06,2.9321e-10,6.31825e-12,1.79862e-12,0.00045701,9.49204e-17,2.09517e-08,1.25909e-08,9.63928e-07,0.999441,5.49759e-05,4.57644e-05,2.51708e-09,3,1.13554e-07,5.49929e-08,1.83203e-20,7.74303e-33,3,0.00311349,0.00329018,0.999998,7,20000,10000,3330,1000,0.01,3500,1750,10,175,35,250,100,10,5,10,10,10,100,250,100,100,5,100,220,100,100,2300,200,4000,0,0.00719125,9.26815e-10,8.24016e-06,3.30523e-16,2.29957e-05,9.34491e-13,0,8.25943e-05,3.64807e-08,1.0351e-07,0,0.991559,3.8524e-07,0.00113561,1.01238e-07,0.000366351,0.999633,1.00733e-07,2.99994,5.50785e-05,2.50165,2.49835,0.249967,0.749983,4.98507e-05,7.03301e-10,1
3.03677e-06,3.619e-10,8.48309e-12,2.41488e-12,0.000507632,1.38586e-16,2.58609e-08,1.55432e-08,1.1898e-06,0.999379,6.10822e-05,5.08415e-05,3.10717e-09,3,1.40206e-07,6.11031e-08,2.69061e-20,1.323e-32,3,0.0034579,0.00365459,0.999998,7,20000,10000,3330,1000,0.01,3500,1750,10,175,35,250,100,10,5,10,10,10,100,250,100,100,5,100,220,100,100,2300,200,4000,0,0.00797303,1.33203e-09,1.01558e-05,5.2451e-16,2.83335e-05,1.42018e-12,0,0.000101816,4.50096e-08,1.3883e-07,0,0.990625,5.16581e-07,0.00126054,1.24976e-07,0.000407023,0.999593,1.24353e-07,2.99994,6.12089e-05,2.50183,2.49817,0.249959,0.74998,6.14842e-05,1.03082e-09,1
3.25509e-06,4.43522e-10,1.13162e-11,3.2214e-12,0.00056186,1.98359e-16,3.16947e-08,1.90525e-08,1.45822e-06,0.999313,6.76271e-05,5.62818e-05,3.80852e-09,3,1.71895e-07,6.76527e-08,3.86861e-20,2.10004e-32,3,0.00382672,0.00404493,0.999998,7,20000,10000,3330,1000,0.01,3500,1750,10,175,35,250,100,10,5,10,10,10,100,250,100,100,5,100,220,100,100,2300,200,4000,0,0.00880723,1.88313e-09,1.24266e-05,7.96054e-16,3.46574e-05,2.09334e-12,0,0.000124609,5.51379e-08,1.85019e-07,0,0.989626,6.88313e-07,0.00139419,1.53193e-07,0.000450611,0.999549,1.52429e-07,2.99993,6.77823e-05,2.50203,2.49797,0.24995,0.749975,7.52912e-05,1.47988e-09,1
3.4891e-06,5.40191e-10,1.50086e-11,4.27253e-12,0.000619946,2.83101e-16,3.86043e-08,2.32099e-08,1.77615e-06,0.999241,7.46419e-05,6.21114e-05,4.63936e-09,3,2.09449e-07,7.4673e-08,5.5439e-20,3.58561e-32,3,0.00422167,0.00446303,0.999997,7,20000,10000,3330,1000,0.01,3500,1750,10,175,35,250,100,10,5,10,10,10,100,250,100,100,5,100,220,100,100,2300,200,4000,0,0.00969708,2.65672e-09,1.51087e-05,1.23651e-15,4.2123e-05,3.10921e-12,0,0.000151541,6.71253e-08,2.45124e-07,0,0.988556,9.11709e-07,0.00153713,1.86623e-07,0.000497325,0.999502,1.85691e-07,2.99993,7.48309e-05,2.50224,2.49776,0.249939,0.749969,9.16214e-05,2.11639e-09,1
3.73994e-06,6.54345e-10,1.97898e-11,5.63367e-12,0.000682162,4.09137e-16,4.67643e-08,2.81209e-08,2.15163e-06,0.999165,8.21605e-05,6.83577e-05,5.62074e-09,3,2.53827e-07,8.21981e-08,8.04551e-20,6.95151e-32,3,0.00464456,0.00491085,0.999997,7,20000,10000,3330,1000,0.01,3500,1750,10,175,35,250,100,10,5,10,10,10,100,250,100,100,5,100,220,100,100,2300,200,4000,0,0.0106459,3.79154e-09,1.82672e-05,2.05343e-15,5.09093e-05,4.79565e-12,0,0.000183268,8.12728e-08,3.22729e-07,0,0.98741,1.19998e-06,0.00168999,2.26113e-07,0.000547387,0.999452,2.24984e-07,2.99992,8.23895e-05,2.50246,2.49754,0.249926,0.749963,0.000110878,3.06089e-09,1
4.00881e-06,7.88794e-10,2.59876e-11,7.39812e-12,0.000748799,5.83781e-16,5.63758e-08,3.39073e-08,2.5939e-06,0.999083,9.02188e-05,7.50504e-05,6.77695e-09,3,3.06137e-07,9.02642e-08,1.15185e-19,1.21762e-31,3,0.00509733,0.00539046,0.999997,7,20000,10000,3330,1000,0.01,3500,1750,10,175,35,250,100,10,5,10,10,10,100,250,100,100,5,100,220,100,100,2300,200,4000,0,0.0116574,5.3541e-09,2.19751e-05,3.26511e-15,6.12174e-05,7.22001e-12,0,0.000220531,9.79229e-08,4.23173e-07,0,0.986183,1.57296e-06,0.00185342,2.72642e-07,0.000601038,0.999398,2.7128e-07,2.99991,9.04949e-05,2.5027,2.4973,0.249911,0.749955,0.000133521,4.36916e-09,1
4.297e-06,9.46781e-10,3.39994e-11,9.67908e-12,0.000820167,8.22831e-16,6.76708e-08,4.07096e-08,3.11366e-06,0.998996,9.88558e-05,8.22214e-05,8.13602e-09,3,3.67656e-07,9.89101e-08,1.62796e-19,1.99583e-31,3,0.00558206,0.0059041,0.999997,7,20000,10000,3330,1000,0.01,3500,1750,10,175,35,250,100,10,5,10,10,10,100,250,100,100,5,100,220,100,100,2300,200,4000,0,0.012735,7.482e-09,2.63166e-05,5.01289e-15,7.32781e-05,1.06361e-11,0,0.000264183,1.17472e-07,5.52836e-07,0,0.98487,2.0543e-06,0.00202813,3.2734e-07,0.000658532,0.999341,3.25705e-07,2.9999,9.91872e-05,2.50296,2.49704,0.249893,0.749947,0.000160081,6.15928e-09,1
4.60592e-06,1.13205e-09,4.42962e-11,1.26106e-11,0.000896596,1.15628e-15,8.09173e-08,4.869e-08,3.72324e-06,0.998902,0.000108113,8.99044e-05,9.7303e-09,3,4.39864e-07,1.08178e-07,2.29306e-19,3.44931e-31,3,0.00610096,0.00645414,0.999996,7,20000,10000,3330,1000,0.01,3500,1750,10,175,35,250,100,10,5,10,10,10,100,250,100,100,5,100,220,100,100,2300,200,4000,0,0.0138828,1.04319e-08,3.13888e-05,7.80475e-15,8.73576e-05,1.57284e-11,0,0.000315207,1.40379e-07,7.19113e-07,0,0.983465,2.67127e-06,0.00221486,3.91513e-07,0.000720145,0.999279,3.89556e-07,2.99989,0.000108509,2.50324,2.49676,0.249873,0.749936,0.000191169,8.64923e-09,1
4.93705e-06,1.3489e-09,5.74575e-11,1.6358e-11,0.000978441,1.62642e-15,9.64238e-08,5.80354e-08,4.43686e-06,0.998801,0.000118034,9.81357e-05,1.15971e-08,3,5.24465e-07,1.18111e-07,3.23212e-19,6.25035e-31,3,0.00665638,0.00704312,0.999996,7,20000,10000,3330,1000,0.01,3500,1750,10,175,35,250,100,10,5,10,10,10,100,250,100,100,5,100,220,100,100,2300,200,4000,0,0.0151046,1.45645e-08,3.73027e-05,1.24249e-14,0.000103761,2.35195e-11,0,0.00037473,1.67174e-07,9.31033e-07,0,0.981961,3.45712e-06,0.00241438,4.66663e-07,0.000786171,0.999213,4.6433e-07,2.99988,0.000118506,2.50353,2.49647,0.249848,0.749924,0.000227485,1.21448e-08,1
